AP
0.7206381630160518
0.7269504574117954
0.3538495103804496
0.4100198823263416
0.7136436444114189
0.25990718104744076
0.5302152818991754
0.3312328790193738
0.6443784676142453
0.4769763973806389
0.7314845289654511
0.6265222504049229
0.4356321260080992
0.41198094689802306
0.5196386402575902
0.26522010025607423
0.628749064405138
0.4796990535057952
0.6659051243370355
0.45962269968937514
0.3095758700560529
0.7218559726799871
0.3601823831320429
0.6682204471586027
0.7171336970238984
0.3002803566460281
0.4583707762331885
0.2944577528414718
0.3913990841676335
0.312286618040265
0.32925922567985816
0.38031387377299586
0.32569470446901494
0.29104405146862505
0.39624275375772494
0.5454030371392327
0.37350112280218095
0.48198094285901
0.5387554368466757
0.0717932890938665
0.38584361778399234
0.5416966400317356
0.5247273940974958
0.5482341128011212
0.3395678527330998
0.31616773884180627
0.3498148741674867
0.21537101151016716
0.3057707607162896
0.1725053426912371
0.5123407491404867
0.2859774138759452
0.18668466679199788
0.41094019397471704
0.5077795682813577
0.43274116447526495
0.38328211109662697
0.36741280277479943
0.38912944712440445
0.3966539425311385
0.40791430014216257
0.4599141074435249
0.5270398189563741
0.5274683834849084
0.5134906119750988
0.4079017364823476
0.3568377997292772
0.5148394991079441
0.6547842168743333
0.5211587382184429
0.3098644956920432
0.608380081443541
0.13892589439803732
0.6255072887137269
0.6113491864861877
0.6068239631155808
0.6611994219850547
0.3220425368795325
0.5595902318454019
0.10526648573025409
0.26464014085089876
0.6361887318310792
0.2883405476799431
0.4850170145456703
0.07544295295974802
0.6321880924902156
0.2695375750868898
0.6155996787692881
0.6237478399621253
0.6548065023323201
0.10441648657242622
0.1198642472666758
0.6379200957564658
0.63682755990743
0.10309154232502703
0.26673360681871117
0.2987841672367202
0.5988421054954508
0.6031882682753097
0.5734475328082786
0.4184168850786472
0.33912016410252444
0.0806751639014312
0.3280210294982421
0.18247076630395048
0.16343928653465684
0.6161596488047337
0.6182411256848297
0.6137066064509279
0.3031152332227877
0.48740418508951244
0.5523460553684401
0.18471699494321825
0.17448810232805256
0.42032761198773355
0.4022238329269221
0.4074896527342334
0.26771751677575123
0.40106249332090854
0.35358034257152765
0.39986148604950855
0.2560151401633652
0.06613401037823552
0.1852623917384775
0.1531506130683539
0.09480165385557336
0.3016335755362465
0.06593870351753597
0.09552440467117532
0.29113123690414755
0.0792311821777712
0.15674260994570213
0.17453859340055833
0.126141327143665
0.5369884181644093
0.23094829952678061
0.40959944404105164
0.395413232025761
0.262075651895918
0.4353787460023852
0.42660961944857695
0.43696459276260136
0.29463295430081193
0.5218491335892982
0.4249242446757106
0.40230362500812705
0.2374596759610471
0.13238678005660962
0.5323137030250641
0.42743319581719563
0.24744521321708496
0.2693998993031392
0.24622016944531178
0.2248209343889892
0.4058993131786694
0.3581831741331826
0.367097468181596
0.6178241306865119
0.6188297265901669
0.6204965290904398
0.4153287514415374
0.6982888016851921
0.5051807539170061
0.15936082984159483
0.14176890187104627
0.10778060318784827
0.49080844566629883
0.6142259115048775
0.2256377922216191
0.37461505236083475
0.6194657355715327
0.38554310138728587
0.418369129870656
0.29478295003536586
0.3977523629978536
0.2636725041838707
0.15725428600456337
0.19869766084949292
0.1690413210625953
0.18303876088281731
0.2103107444443492
0.3990239156664615
0.18572990576493834
0.23842566624993408
0.1837954494418783
0.24363026268349167
0.2815704442430147
0.2278306236877634
0.41007318249219993
0.25781939651133784
0.08857872099007946
0.18747462750882393
0.1819237170214302
0.17513536620233042
0.22992556689072627
0.22759036516702494
0.2751737665101555
0.16167313381185247
0.23635899829228343
0.2789174366503589
0.3700148284248389
0.10192460767758932
0.3629205119937486
0.25697214179116595
0.0918884875533585
0.22732835672750715
0.18689459871618389
0.32835701113380683
0.3632598737714257
0.12882795677797906
0.37142786363506275
0.05211200110322789
0.1764648942838182
0.17595254038897942
0.32779637169629594
0.31842267365422267
0.1038944896608651
0.176568253802955
0.10832953156584421
0.1702431415567898
0.33537110396359276
0.15785673200030328
0.19736847845240404
0.5085674645157099
0.49497310794454435
0.26148791116220205
0.25026212626532535
0.1375455335628922
0.10927894397383593
0.47338823108648614
0.3765560191155615
0.20758690047620487
0.5041682532740555
0.5069438270723747
0.48588758320887065
0.08292121129827604
0.31927191558784274
0.29672496293403755
0.48473674269487765
0.13740091568183088
0.21774478805359254
0.40880081463703594
0.3766291717502299
0.10044677929252106
0.1463913039656544
0.27909298229245844
0.4035712254230243
0.31811924178058587
0.19261771285705137
0.18799820316609925
0.05153240717378523
0.3436252126182645
0.35721885454863656
0.4640369040545123
0.06844177593251158
0.45040725068780885
0.3479736951120067
0.05249830617958287
0.049350250469490875
0.23617324658180142
0.3281828672666643
0.06683736529729234
0.3237611933688347
0.46223727223230926
0.3352929325247426
0.46597584851154056
0.07015756161130268
0.1851055360771184
0.36291841226584864
0.25497761835699656
0.24716816655913232
0.3552414315121065
0.2016933331310766
0.31534570134601053
0.14893233142275278
0.20009729586861857
0.32357061828688227
0.4798321645327608
0.39192757684925356
0.168044401987354
0.4052344521737638
0.20029443141855405
0.3769383215663755
0.46446507535296794
0.41562286858794595
0.47592682381602774
0.5146601468501073
